uid,date,session_id,session_start,session_end,session_duration_in_seconds,visited_pages
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-16,14.0,2024-05-16 12:43:41.187,2024-05-16 12:46:31.559,170.372,"['codePinPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userHomePage', 'userPanierPage', 'userListePrestatairePage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-17,15.0,2024-05-17 13:43:13.954,2024-05-17 14:06:40.115,1406.161,"['userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'codePinPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomePage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'codePinPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-18,16.0,2024-05-18 10:23:42.387,2024-05-18 13:19:58.658,10576.271,"['userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'codePinPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'codePinPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'codePinPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userHomePage', 'userHomePage', 'userTransactionPage', 'codePinPage', 'codePinPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userHomePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userHomePage', 'userPrestataireDetailPage', 'codePinPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userHomePage', 'codePinPage', 'userListePrestatairePage', 'userHomePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userHomePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userPanierPage', 'userPanierPage', 'userListePrestatairePage', 'codePinPage', 'userHomeScreenPage', 'userPanierPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'codePinPage', 'userHomePage', 'userListePrestatairePage', 'userHomePage', 'codePinPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userHomePage', 'userPrestataireDetailPage', 'codePinPage', 'userPrestataireDetailPage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-18,17.0,2024-05-18 14:01:28.703,2024-05-18 16:57:21.304,10552.601,"['userHomePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userPanierPage', 'codePinPage', 'userListePrestatairePage', 'userHomePage', 'userHomeScreenPage', 'userHomePage', 'codePinPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userHomePage', 'userHomeScreenPage', 'userPanierPage', 'userPanierPage', 'codePinPage', 'userPanierPage', 'userPanierPage', 'codePinPage', 'userListePrestatairePage', 'codePinPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'codePinPage', 'userHomePage', 'userHomePage', 'userHomePage', 'userPanierPage', 'codePinPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userHomePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userHomeScreenPage', 'userHomeScreenPage', 'codePinPage', 'userPrestataireDetailPage', 'codePinPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'codePinPage', 'userHomePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userPanierPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userHomeScreenPage', 'codePinPage', 'userPanierPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userHomePage', 'userHomeScreenPage', 'userHomePage', 'userHomeScreenPage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-18,18.0,2024-05-18 17:41:29.190,2024-05-18 18:33:52.748,3143.558,"['userPanierPage', 'userListePrestatairePage', 'userHomeScreenPage', 'codePinPage', 'userListePrestatairePage', 'userPanierPage', 'codePinPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userHomePage', 'userHomePage', 'codePinPage', 'codePinPage', 'userHomePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPanierPage', 'userListePrestatairePage', 'userHomePage', 'userHomePage', 'userHomeScreenPage', 'userHomeScreenPage', 'codePinPage', 'userListePrestatairePage', 'codePinPage', 'userListePrestatairePage', 'userHomePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'codePinPage', 'userHomePage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-19,19.0,2024-05-19 08:07:32.727,2024-05-19 08:10:34.326,181.599,"['userPrestataireDetailPage', 'userListePrestatairePage', 'userHomeScreenPage', 'codePinPage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-19,20.0,2024-05-19 10:34:08.046,2024-05-19 11:17:52.239,2624.193,"['userHomeScreenPage', 'userListePrestatairePage', 'codePinPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'codePinPage', 'userPrestataireDetailPage', 'userPanierPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userPanierPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userHomePage', 'userHomeScreenPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userHomePage', 'userPanierPage', 'codePinPage', 'userHomePage', 'userPanierPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPanierPage', 'userPrestataireDetailPage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-19,21.0,2024-05-19 13:01:38.775,2024-05-19 13:06:04.769,265.994,"['userPrestataireDetailPage', 'codePinPage', 'userListePrestatairePage', 'userHomePage', 'userHomeScreenPage', 'userListePrestatairePage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-19,22.0,2024-05-19 13:54:05.453,2024-05-19 14:36:15.322,2529.869,"['codePinPage', 'codePinPage', 'userHomePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPanierPage', 'userPanierPage', 'userHomePage', 'userHomeScreenPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'codePinPage', 'codePinPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomePage', 'userHomeScreenPage', 'userHomePage', 'codePinPage', 'userPanierPage', 'userHomeScreenPage', 'userPanierPage', 'userListePrestatairePage', 'userHomePage', 'userHomeScreenPage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-19,23.0,2024-05-19 15:13:13.027,2024-05-19 15:55:15.002,2521.975,"['userHomePage', 'codePinPage', 'userListePrestatairePage', 'userPanierPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'codePinPage', 'userPrestataireDetailPage', 'userContactPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userListePrestatairePage', 'codePinPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userTransactionPage', 'userHomeScreenPage', 'codePinPage', 'userHomePage', 'userHomePage', 'userListePrestatairePage', 'userPanierPage', 'userFilterPage', 'userHomeScreenPage', 'userConversationPage', 'userHomeScreenPage', 'userTransactionPage', 'userPrestataireDetailPage', 'userConversationPage', 'userListePrestatairePage', 'codePinPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPanierPage', 'userHomePage', 'userListePrestatairePage', 'codePinPage', 'userHomePage', 'userPrestataireDetailPage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-19,24.0,2024-05-19 16:29:19.554,2024-05-19 17:28:13.505,3533.951,"['userConversationPage', 'userListePrestatairePage', 'userHomeScreenPage', 'codePinPage', 'userPanierPage', 'userContactPage', 'userHomePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPanierPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userHomePage', 'userPrestataireDetailPage', 'userPanierPage', 'codePinPage', 'userHomePage', 'userHomeScreenPage', 'userDetailContactPage', 'userPanierPage', 'userHomePage', 'userHomeScreenPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userConversationPage', 'codePinPage', 'userListePrestatairePage', 'codePinPage', 'userPanierPage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-19,25.0,2024-05-19 18:05:01.167,2024-05-19 18:09:43.588,282.421,"['userPanierPage', 'userListePrestatairePage', 'userPrestataireDetailPage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-21,26.0,2024-05-21 16:18:32.110,2024-05-21 16:20:26.430,114.32,"['userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userConversationPage', 'userPrestataireDetailPage', 'userListePrestatairePage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-25,27.0,2024-05-25 07:28:16.624,2024-05-25 07:31:18.960,182.336,"['userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-25,28.0,2024-05-25 09:11:59.554,2024-05-25 16:10:40.583,25121.029,"['userHomeScreenPage', 'userListePrestatairePage', 'userHomePage', 'codePinPage', 'userListePrestatairePage', 'codePinPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPanierPage', 'userHomeScreenPage', 'userHomePage', 'codePinPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userHomeScreenPage', 'codePinPage', 'codePinPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userHomePage', 'userPanierPage', 'codePinPage', 'codePinPage', 'userHomePage', 'codePinPage', 'codePinPage', 'userListePrestatairePage', 'codePinPage', 'userHomePage', 'userHomePage', 'userHomePage', 'userListePrestatairePage', 'userListePrestatairePage', 'codePinPage', 'codePinPage', 'userPanierPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'codePinPage', 'userListePrestatairePage', 'userPanierPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userListePrestatairePage', 'codePinPage', 'userPanierPage', 'userHomeScreenPage', 'userHomePage', 'userPrestataireDetailPage', 'userPanierPage', 'userHomePage', 'codePinPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userPanierPage', 'userListePrestatairePage', 'userPanierPage', 'userHomePage', 'userListePrestatairePage', 'userHomePage', 'userPrestataireDetailPage', 'codePinPage', 'codePinPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userConversationPage', 'codePinPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userListePrestatairePage', 'codePinPage', 'userPrestataireDetailPage', 'codePinPage', 'userHomePage', 'userHomePage', 'userHomePage', 'userHomePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'codePinPage', 'codePinPage', 'userHomePage', 'codePinPage', 'userPanierPage', 'codePinPage', 'userHomePage', 'userPanierPage', 'userPanierPage', 'userPanierPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'codePinPage', 'codePinPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userListePrestatairePage', 'userHomePage', 'codePinPage', 'codePinPage', 'userHomePage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'codePinPage', 'userListePrestatairePage', 'userPanierPage', 'userPanierPage', 'codePinPage', 'userListePrestatairePage', 'userHomePage', 'codePinPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userHomePage', 'userPanierPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPanierPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'codePinPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userHomePage', 'codePinPage', 'userHomePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomePage', 'userHomeScreenPage', 'userHomePage', 'userListePrestatairePage', 'userHomeScreenPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userHomePage', 'userHomePage', 'userHomePage', 'userHomeScreenPage', 'codePinPage', 'userListePrestatairePage', 'codePinPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userPanierPage', 'userListePrestatairePage', 'userHomePage', 'userHomeScreenPage', 'codePinPage', 'userHomePage', 'codePinPage', 'userPrestataireDetailPage', 'userHomePage', 'userPanierPage', 'userHomePage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userHomePage', 'userListePrestatairePage', 'userHomePage', 'userHomeScreenPage', 'codePinPage', 'codePinPage', 'userPrestataireDetailPage', 'codePinPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userHomePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userHomeScreenPage', 'userListePrestatairePage', 'codePinPage', 'userPrestataireDetailPage', 'codePinPage', 'userPrestataireDetailPage', 'codePinPage', 'userPrestataireDetailPage', 'userPanierPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userHomeScreenPage', 'codePinPage', 'codePinPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userHomePage', 'userListePrestatairePage', 'userPanierPage', 'userHomePage', 'userPanierPage', 'userPanierPage', 'userHomePage', 'userHomePage', 'userHomePage', 'userHomePage', 'userPanierPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'codePinPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userHomeScreenPage', 'codePinPage', 'userHomeScreenPage', 'codePinPage', 'codePinPage', 'userHomePage', 'userPrestataireDetailPage', 'userHomePage', 'userHomePage', 'userHomeScreenPage', 'codePinPage', 'userHomePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userPanierPage', 'userPanierPage', 'userPanierPage', 'userHomePage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-27,29.0,2024-05-27 16:20:46.283,2024-05-27 16:20:54.337,8.054,"['userHomePage', 'userHomeScreenPage', 'codePinPage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-27,30.0,2024-05-27 17:31:31.219,2024-05-27 18:00:22.235,1731.016,"['userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'codePinPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'codePinPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userConversationPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userFilterPage', 'userListePrestatairePage', 'userHomePage', 'userHomePage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-29,31.0,2024-05-29 18:53:27.437,2024-05-29 19:27:04.358,2016.921,"['userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'codePinPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-06-03,32.0,2024-06-03 18:37:19.194,2024-06-03 19:03:54.161,1594.967,"['userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'codePinPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-06-05,33.0,2024-06-05 19:37:08.764,2024-06-05 19:40:37.772,209.008,"['userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-06-07,34.0,2024-06-07 15:40:36.919,2024-06-07 15:40:36.919,0.0,[]
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-06-07,35.0,2024-06-07 17:44:27.740,2024-06-07 17:49:46.291,318.551,"['userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-06-07,36.0,2024-06-07 18:45:37.099,2024-06-07 18:45:40.521,3.422,['codePinPage']
qnoyxSpFl7QfKaTyOGAp9Qkm5lM2,2024-06-07,1.0,2024-06-07 12:52:46.470,2024-06-07 13:09:18.070,991.6,"['prestataireScanPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireConversationPage', 'prestataireHomePage', 'prestataireTransactionPage']"
qnoyxSpFl7QfKaTyOGAp9Qkm5lM2,2024-06-07,2.0,2024-06-07 15:09:51.211,2024-06-07 15:09:52.193,0.982,[]
r4uAkw35sxMJVTxx21DUWW4P5HB3,2024-06-04,1.0,2024-06-04 09:48:33.386,2024-06-04 09:51:50.259,196.873,"['userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPanierPage', 'userListePrestatairePage']"
sJHi3tHqLLOnTwSlvhvLGIKeimD2,2024-06-04,1.0,2024-06-04 18:43:08.740,2024-06-04 18:47:54.802,286.062,"['userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage']"
sJHi3tHqLLOnTwSlvhvLGIKeimD2,2024-06-04,2.0,2024-06-04 19:46:00.711,2024-06-04 19:49:06.615,185.904,"['userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage']"
sJHi3tHqLLOnTwSlvhvLGIKeimD2,2024-06-08,3.0,2024-06-08 17:30:35.388,2024-06-08 17:31:24.437,49.049,"['userListePrestatairePage', 'userListePrestatairePage']"
t9cM4WpKxdhhI6qYJ4hOJv3klds2,2024-05-15,1.0,2024-05-15 09:08:26.647,2024-05-15 09:24:10.888,944.241,"['codePinPage', 'codePinPage', 'userHomeScreenPage', 'userHomePage', 'userConversationPage', 'userHomePage', 'userContactPage', 'userHomeScreenPage', 'userHomePage', 'userTransactionPage', 'userHomeScreenPage']"
uAncaFrlwHdOlav3P7h4cAm3bMJ3,2024-05-16,1.0,2024-05-16 18:59:30.433,2024-05-16 19:03:50.820,260.387,"['userHomeScreenPage', 'userTransactionPage', 'userHomePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPanierPage', 'codePinPage', 'userHomeScreenPage', 'codePinPage', 'userPanierPage', 'userHomePage', 'userPanierPage']"
uAncaFrlwHdOlav3P7h4cAm3bMJ3,2024-05-16,2.0,2024-05-16 20:11:28.697,2024-05-16 20:11:28.697,0.0,[]
uAncaFrlwHdOlav3P7h4cAm3bMJ3,2024-05-17,3.0,2024-05-17 14:10:33.121,2024-05-17 14:15:12.155,279.034,"['userHomePage', 'userHomeScreenPage', 'userHomeScreenPage', 'codePinPage']"
uXAgoC9mauMMGQMahyxiuHhGnGJ3,2024-05-22,1.0,2024-05-22 13:38:32.760,2024-05-22 13:47:23.831,531.071,"['codePinPage', 'userListePrestatairePage', 'codePinPage']"
uXnnBb0D5yZiOrroCy3JCZ6FxPR2,2024-05-16,1.0,2024-05-16 16:52:32.797,2024-05-16 16:59:08.204,395.407,"['prestataireHomePage', 'prestataireHomePage', 'prestataireScanPage', 'prestataireTransactionPage', 'prestataireConversationPage', 'codePinPage', 'prestataireHomePage']"
uXnnBb0D5yZiOrroCy3JCZ6FxPR2,2024-05-16,2.0,2024-05-16 21:48:47.413,2024-05-16 22:09:39.203,1251.79,"['prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'codePinPage', 'codePinPage', 'prestataireHomePage', 'prestataireConversationPage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage']"
uXnnBb0D5yZiOrroCy3JCZ6FxPR2,2024-05-18,3.0,2024-05-18 19:39:26.964,2024-05-18 20:35:01.367,3334.403,"['codePinPage', 'codePinPage', 'codePinPage', 'codePinPage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage']"
uXnnBb0D5yZiOrroCy3JCZ6FxPR2,2024-05-18,4.0,2024-05-18 22:12:04.218,2024-05-18 23:58:55.950,6411.732,"['prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'codePinPage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireConversationPage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireTransactionPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'codePinPage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage']"
uXnnBb0D5yZiOrroCy3JCZ6FxPR2,2024-05-21,5.0,2024-05-21 23:10:58.167,2024-05-21 23:20:23.488,565.321,"['codePinPage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage']"
uXnnBb0D5yZiOrroCy3JCZ6FxPR2,2024-05-22,6.0,2024-05-22 10:33:45.574,2024-05-22 10:33:46.031,0.457,[]
uXnnBb0D5yZiOrroCy3JCZ6FxPR2,2024-05-25,7.0,2024-05-25 22:18:44.591,2024-05-25 22:18:44.596,0.005,[]
uXnnBb0D5yZiOrroCy3JCZ6FxPR2,2024-05-28,8.0,2024-05-28 22:59:28.198,2024-05-28 23:08:37.071,548.873,[]
uXnnBb0D5yZiOrroCy3JCZ6FxPR2,2024-05-29,9.0,2024-05-29 06:18:36.898,2024-05-29 06:18:36.903,0.005,[]
uXnnBb0D5yZiOrroCy3JCZ6FxPR2,2024-06-01,10.0,2024-06-01 07:41:27.783,2024-06-01 07:52:33.387,665.604,['codePinPage']
uXnnBb0D5yZiOrroCy3JCZ6FxPR2,2024-06-02,11.0,2024-06-02 16:01:20.989,2024-06-02 16:06:46.834,325.845,"['codePinPage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage']"
uXnnBb0D5yZiOrroCy3JCZ6FxPR2,2024-06-02,12.0,2024-06-02 17:27:46.673,2024-06-02 17:29:06.051,79.378,[]
uXnnBb0D5yZiOrroCy3JCZ6FxPR2,2024-06-02,13.0,2024-06-02 18:03:02.539,2024-06-02 18:04:28.569,86.03,"['codePinPage', 'prestataireHomePage', 'prestataireHomePage']"
uemnt3PK12UzfqRGT2c5YkrPJMr1,2024-05-20,1.0,2024-05-20 19:38:51.561,2024-05-20 19:40:05.870,74.309,"['userHomePage', 'codePinPage', 'userHomeScreenPage', 'codePinPage']"
vTXv1CGFmNZy9lQOOMKMj0tkZxh2,2024-05-19,1.0,2024-05-19 20:46:12.724,2024-05-19 20:46:12.724,0.0,[]
vTXv1CGFmNZy9lQOOMKMj0tkZxh2,2024-06-02,2.0,2024-06-02 01:10:11.267,2024-06-02 01:10:12.273,1.006,[]
xAMdtkw2WJcF7BJ2cPyscJzMosa2,2024-06-04,1.0,2024-06-04 08:36:42.193,2024-06-04 08:40:35.720,233.527,"['userListePrestatairePage', 'userListePrestatairePage', 'userHomePage', 'userHomeScreenPage', 'userConversationPage', 'userContactPage']"
